listing_id,title,property_type,specific_type,bedrooms,area_sqft,price_ksh,county,city,area_name,url,price_disclosed,area_sqm,price_per_sqm,price_m,property_category
3821534,Residential Land At Githunguri Road,Land For Sale,Residential Land For Sale,0,,7900000.0,Kiambu,Ruiru,Ruiru,https://www.buyrentkenya.com/listings/residential-land-for-sale-ruiru-3821534,True,,,7.9,Land
3821496,0.4 Ac Land In Kileleshwa,Land For Sale,Other Land For Sale,0,4.0,190000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/04-ac-land-for-sale-kileleshwa-3821496,True,0.371612,511285964.93116474,190.0,Land
3821493,Studio Apartment In Juja,Apartments For Sale,Other Apartments For Sale,0,25.0,2400000.0,Kiambu,Juja,Juja,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-juja-3821493,True,2.322575,1033335.8449135119,2.4,Apartment/Flat
3821488,3 Ac Land In Limuru,Land For Sale,Other Land For Sale,0,3.0,45000000.0,Kiambu,Limuru,Limuru,https://www.buyrentkenya.com/listings/3-ac-land-for-sale-limuru-3821488,True,0.278709,161458725.76773626,45.0,Land
3821476,5 Bed House In Karen,Houses For Sale,Other Houses For Sale,5,,100000000.0,Nairobi,Karen,Karen,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3821476,True,,,100.0,House/Townhouse
3821478,3 Bed House With En Suite At Kitengela Acacia,Houses For Sale,Other Houses For Sale,3,,7200000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-kitengela-3821478,True,,,7.2,House/Townhouse
3821475,4 Bed House With En Suite At Kitengela Acacia,Houses For Sale,Other Houses For Sale,4,,7800000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-kitengela-3821475,True,,,7.8,House/Townhouse
3821473,3 Bed House With En Suite At Kitengela Acacia,Houses For Sale,Other Houses For Sale,3,140.0,8500000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-kitengela-3821473,True,13.00642,653523.4138217896,8.5,House/Townhouse
3821467,5 Ac Land In Kabete,Land For Sale,Other Land For Sale,0,5.0,70000000.0,Kiambu,Kabete,Kabete,https://www.buyrentkenya.com/listings/5-ac-land-for-sale-kabete-3821467,True,0.464515,150694810.7165538,70.0,Land
3821447,Serviced 1 Bed Apartment With En Suite At Westlands Road,Apartments For Sale,Other Apartments For Sale,1,,12000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3821447,True,,,12.0,Apartment/Flat
3770588,3 Bed House With En Suite At Kitengela (Milimani),Houses For Sale,Other Houses For Sale,3,,6500000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3770588,True,,,6.5,House/Townhouse
3770678,4 Bed House With En Suite At Kitengela (Acacia),Houses For Sale,Other Houses For Sale,4,,8800000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-kitengela-3770678,True,,,8.8,House/Townhouse
3771038,4 Bed House With En Suite At Kitengela (Acacia),Houses For Sale,Other Houses For Sale,4,,7500000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-kitengela-3771038,True,,,7.5,House/Townhouse
3821405,1 Bed Apartment With En Suite At Mogotio Road,Apartments For Sale,Other Apartments For Sale,1,84.0,10920000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3821405,True,7.803852,1399308.9566537142,10.92,Apartment/Flat
3821398,2 Bed Apartment With En Suite At Mvuli Road,Apartments For Sale,Other Apartments For Sale,2,1450.0,18500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3821398,True,134.70935,137332.70927370669,18.5,Apartment/Flat
3821386,5 Bed House With En Suite At Mukabi,Houses For Sale,Other Houses For Sale,5,,75000000.0,Nairobi,Westlands,Loresho,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-loresho-3821386,True,,,75.0,House/Townhouse
3821379,3 Bed Apartment With En Suite At Kirichwa Road,Apartments For Sale,Other Apartments For Sale,3,173.0,21000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3821379,True,16.072219,1306602.4050568251,21.0,Apartment/Flat
3821372,2 Bed Apartment With En Suite At Mogotio Road,Apartments For Sale,Other Apartments For Sale,2,86.0,11700000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3821372,True,7.989658,1464393.0941724915,11.7,Apartment/Flat
3821353,3 Bed Apartment With En Suite At 6Th Parklands,Apartments For Sale,Other Apartments For Sale,3,140.0,18000000.0,Nairobi,Westlands,Parklands,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-parklands-3821353,True,13.00642,1383931.935152025,18.0,Apartment/Flat
3821338,3 Bed Apartment With En Suite At Kindaruma Road,Apartments For Sale,Other Apartments For Sale,3,155.0,21500000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3821338,True,14.399965,1493059.1845188513,21.5,Apartment/Flat
3821329,4 Bed Apartment With En Suite At Ndemi Road,Apartments For Sale,Other Apartments For Sale,4,230.0,26300000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-3821329,True,21.36769,1230830.2862873806,26.3,Apartment/Flat
3821111,3 Bed House With En Suite In Ongata Rongai,Houses For Sale,Other Houses For Sale,3,2223.0,16000000.0,Kajiado,Ongata Rongai,Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3821111,True,206.523369,77473.07279303583,16.0,House/Townhouse
3821324,4 Bed Townhouse With En Suite In Kitisuru,Houses For Sale,Townhouses For Sale,4,,240000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3821324,True,,,240.0,House/Townhouse
3821322,2 Bed Apartment With En Suite At Ojijo,Apartments For Sale,Other Apartments For Sale,2,90.0,15500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3821322,True,8.36127,1853785.3699258608,15.5,Apartment/Flat
3821320,5 Bed House With En Suite In Kikuyu Town,Houses For Sale,Other Houses For Sale,5,,26000000.0,Kiambu,Kikuyu,Kikuyu Town,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kikuyu-town-3821320,True,,,26.0,House/Townhouse
3821315,1 Bed Apartment With En Suite At Muthithi Road,Apartments For Sale,Other Apartments For Sale,1,64.0,7850000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3821315,True,5.945792,1320261.4554965931,7.85,Apartment/Flat
3821313,3 Bed Apartment With En Suite At Riverside,Apartments For Sale,Other Apartments For Sale,3,218.0,39000000.0,Nairobi,Westlands,Riverside,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-riverside-3821313,True,20.252854,1925654.5275051112,39.0,Apartment/Flat
3821307,3 Bed Apartment With En Suite At Mvuli Road,Apartments For Sale,Other Apartments For Sale,3,130.0,15500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3821307,True,12.07739,1283389.8714871344,15.5,Apartment/Flat
3821305,Land At Off Rumuruti Road,Land For Sale,Other Land For Sale,0,,350000.0,Laikipia,Nanyuki,Nanyuki,https://www.buyrentkenya.com/listings/land-for-sale-nanyuki-3821305,True,,,0.35,Land
3821262,1 Bed Apartment In Ruaka,Apartments For Sale,Other Apartments For Sale,1,,5900000.0,Kiambu,Ruaka,Ruaka,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-ruaka-3821262,True,,,5.9,Apartment/Flat
3821255,5 Bed House With En Suite At Kilimani,Houses For Sale,Other Houses For Sale,5,,56000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kilimani-3821255,True,,,56.0,House/Townhouse
3821228,"1,979.5 Ft² Office With Backup Generator In Kilimani",Commercial Property For Sale,Offices For Sale,0,19795.0,29000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/19795-ft2-office-for-sale-kilimani-3821228,True,1839.014885,15769.312275033597,29.0,Commercial
3821223,4 Bed Townhouse With Swimming Pool In Kiambu Road,Houses For Sale,Townhouses For Sale,4,,34000000.0,Nairobi,Kiambu Road,Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3821223,True,,,34.0,House/Townhouse
3821212,Land In Tigoni,Land For Sale,Other Land For Sale,0,,60000000.0,Kiambu,Limuru,Tigoni,https://www.buyrentkenya.com/listings/land-for-sale-tigoni-3821212,True,,,60.0,Land
3821205,5 Bed House With En Suite At Rimpa,Houses For Sale,Other Houses For Sale,5,,33500000.0,Kajiado,Ongata Rongai,Ongata Rongai,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ongata-rongai-3821205,True,,,33.5,House/Townhouse
3802831,2 Bed Apartment With En Suite At Muthangari Drive,Apartments For Sale,Other Apartments For Sale,2,,11690000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3802831,True,,,11.69,Apartment/Flat
3802833,2 Bed Apartment With En Suite At Muthangaru Drive,Apartments For Sale,Other Apartments For Sale,2,,13280000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3802833,True,,,13.28,Apartment/Flat
3802835,2 Bed Apartment With En Suite At Muthangari Drive,Apartments For Sale,Other Apartments For Sale,2,,14900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3802835,True,,,14.9,Apartment/Flat
3802837,3 Bed Apartment With En Suite At Muthangari Drive,Apartments For Sale,Other Apartments For Sale,3,,17690000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3802837,True,,,17.69,Apartment/Flat
3802841,4 Bed Apartment With En Suite At Muthangari Drive,Apartments For Sale,Other Apartments For Sale,4,,27330000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3802841,True,,,27.33,Apartment/Flat
3803028,Land At Garden Estate Road,Land For Sale,Other Land For Sale,0,,85000000.0,Nairobi,Roysambu,Garden Estate,https://www.buyrentkenya.com/listings/land-for-sale-garden-estate-3803028,True,,,85.0,Land
3803788,4 Bed House With Garden At Kitengela Road,Houses For Sale,Other Houses For Sale,4,,17600000.0,Nairobi,Langata,Langata,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-langata-3803788,True,,,17.6,House/Townhouse
3803753,2 Bed House With Garden At Wanyee Road,Houses For Sale,Other Houses For Sale,2,,11300000.0,Nairobi,Dagoretti Corner,Dagoretti Corner,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-dagoretti-corner-3803753,True,,,11.3,House/Townhouse
3821156,3 Bed House With En Suite In Kitengela,Houses For Sale,Other Houses For Sale,3,,12500000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3821156,True,,,12.5,House/Townhouse
3557208,5 Bed Townhouse With En Suite At Kileleshwa,Houses For Sale,Townhouses For Sale,5,,45000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3557208,True,,,45.0,House/Townhouse
3821128,3 Bed Apartment With En Suite At Opposite Voyager Beach Hotel,Apartments For Sale,Other Apartments For Sale,3,1700.0,9500000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3821128,True,157.9351,60151.289991901736,9.5,Apartment/Flat
3821126,Land In Runda,Land For Sale,Other Land For Sale,0,,39000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/land-for-sale-runda-3821126,True,,,39.0,Land
3821109,Serviced 3 Bed Apartment With En Suite At Nyali,Apartments For Sale,Other Apartments For Sale,3,,19500000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3821109,True,,,19.5,Apartment/Flat
3821042,3 Bed Villa With En Suite At Mtwapa,Houses For Sale,Villas For Sale,3,,12000000.0,Kilifi,Mtwapa,Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3821042,True,,,12.0,House/Townhouse
3821040,Serviced 10 Bed Apartment With Gym At Bamburi,Apartments For Sale,Other Apartments For Sale,10,,95000000.0,Mombasa,Bamburi,Bamburi,https://www.buyrentkenya.com/listings/10-bedroom-apartment-for-sale-bamburi-3821040,True,,,95.0,Apartment/Flat
3821041,Land In Redhill,Land For Sale,Other Land For Sale,0,,35000000.0,Kiambu,Redhill,Redhill,https://www.buyrentkenya.com/listings/land-for-sale-red-hill-3821041,True,,,35.0,Land
3821039,2.5 Ac Land In Karen,Land For Sale,Other Land For Sale,0,25.0,170000000.0,Nairobi,Karen,Karen,https://www.buyrentkenya.com/listings/25-ac-land-for-sale-karen-3821039,True,2.322575,73194622.34804043,170.0,Land
3821034,6 Ac Land In Limuru Town,Land For Sale,Other Land For Sale,0,6.0,180000000.0,Kiambu,Limuru,Limuru Town,https://www.buyrentkenya.com/listings/6-ac-land-for-sale-limuru-town-3821034,True,0.557418,322917451.5354725,180.0,Land
3820974,3 Bed Apartment With En Suite At Riara Road,Apartments For Sale,Other Apartments For Sale,3,130.0,14500000.0,Nairobi,Riara Road,Riara Road,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-riara-road-3820974,True,12.07739,1200590.5249395773,14.5,Apartment/Flat
3820952,2 Bed Apartment With En Suite At Church Road,Apartments For Sale,Other Apartments For Sale,2,95.0,10500000.0,Nairobi,Westlands,Rhapta Road,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-rhapta-road-3820952,True,8.825785,1189695.8740780565,10.5,Apartment/Flat
3820931,3 Bed Apartment With En Suite At Hatheru Road,Apartments For Sale,Other Apartments For Sale,3,,17000000.0,Nairobi,Valley Arcade,Valley Arcade,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-valley-arcade-3820931,True,,,17.0,Apartment/Flat
3820926,Land At Bamburi,Land For Sale,Other Land For Sale,0,,3500000.0,Mombasa,Bamburi,Bamburi,https://www.buyrentkenya.com/listings/land-for-sale-bamburi-3820926,True,,,3.5,Land
3820843,5 Bed Apartment With En Suite At Kilimani,Apartments For Sale,Other Apartments For Sale,5,302.0,33000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/5-bedroom-apartment-for-sale-kilimani-3820843,True,28.056706,1176189.393009999,33.0,Apartment/Flat
3820819,2 Bed Apartment With En Suite At Kileleshwa,Apartments For Sale,Other Apartments For Sale,2,125.0,12000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3820819,True,11.612875,1033335.8449135119,12.0,Apartment/Flat
3820809,3 Bed Apartment With En Suite At Kileleshwa,Apartments For Sale,Other Apartments For Sale,3,160.0,16000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3820809,True,14.86448,1076391.5051182415,16.0,Apartment/Flat
3820802,2 Bed Apartment With En Suite At Kileleshwa,Apartments For Sale,Other Apartments For Sale,2,86.0,9000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3820802,True,7.989658,1126456.226286532,9.0,Apartment/Flat
3820803,3 Bed Apartment With En Suite In Brookside,Apartments For Sale,Other Apartments For Sale,3,,14500000.0,Nairobi,Westlands,Brookside,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-brookside-3820803,True,,,14.5,Apartment/Flat
3820801,2 Bed Apartment With En Suite In Brookside,Apartments For Sale,Other Apartments For Sale,2,,11500000.0,Nairobi,Westlands,Brookside,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-brookside-3820801,True,,,11.5,Apartment/Flat
3820797,1 Bed Apartment With Swimming Pool In Brookside,Apartments For Sale,Other Apartments For Sale,1,,7900000.0,Nairobi,Westlands,Brookside,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-brookside-3820797,True,,,7.9,Apartment/Flat
3820794,3 Bed Apartment With Swimming Pool In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,22500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3820794,True,,,22.5,Apartment/Flat
3820784,Furnished 2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,16500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/furnished-2-bedroom-apartment-for-sale-westlands-area-3820784,True,,,16.5,Apartment/Flat
3820783,3 Bed Townhouse With En Suite At Kitengela,Houses For Sale,Townhouses For Sale,3,,11000000.0,Kajiado,Kitengela,Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kitengela-3820783,True,,,11.0,House/Townhouse
3820780,Furnished 3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,14500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/furnished-3-bedroom-apartment-for-sale-westlands-area-3820780,True,,,14.5,Apartment/Flat
3820763,Land At Ngong,Land For Sale,Other Land For Sale,0,,10500000.0,Kajiado,Ngong,Ngong,https://www.buyrentkenya.com/listings/land-for-sale-ngong-3820763,True,,,10.5,Land
3820772,Serviced 2 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,2,,11500000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/furnished-2-bedroom-apartment-for-sale-westlands-area-3820772,True,,,11.5,Apartment/Flat
3820770,Furnished 1 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,1,,7900000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/furnished-1-bedroom-apartment-for-sale-westlands-area-3820770,True,,,7.9,Apartment/Flat
3820754,1 Bed Apartment With En Suite At Lavington,Apartments For Sale,Other Apartments For Sale,1,,5500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3820754,True,,,5.5,Apartment/Flat
3774118,1 Bed Apartment With Swimming Pool At Riara Road,Apartments For Sale,Other Apartments For Sale,1,65.0,8000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3774118,True,6.038695,1324789.544760913,8.0,Apartment/Flat
3790848,3 Bed Apartment With En Suite In Kilimani,Apartments For Sale,Other Apartments For Sale,3,,15600000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3790848,True,,,15.6,Apartment/Flat
3796228,3 Bed Apartment With En Suite In Westlands Area,Apartments For Sale,Other Apartments For Sale,3,,35000000.0,Nairobi,Westlands,Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3796228,True,,,35.0,Apartment/Flat
3796848,4 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,4,,20000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3796848,True,,,20.0,Apartment/Flat
3820722,6 Bed House With Swimming Pool In Runda,Houses For Sale,Other Houses For Sale,6,5.0,135000000.0,Nairobi,Westlands,Runda,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3820722,True,0.464515,290625706.3819252,135.0,House/Townhouse
3820426,3 Bed Villa With En Suite In Watamu,Houses For Sale,Villas For Sale,3,2400.0,65000000.0,Kilifi,Watamu,Watamu,https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-watamu-3820426,True,222.9672,291522.6993028571,65.0,House/Townhouse
3820422,1 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,1,65.0,7500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3820422,True,6.038695,1241990.1982133558,7.5,Apartment/Flat
3820619,3 Bed Apartment With En Suite At Off Makueni Road,Apartments For Sale,Other Apartments For Sale,3,,33000000.0,Nairobi,Kileleshwa,Kileleshwa,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3820619,True,,,33.0,Apartment/Flat
3820615,2 Bed Apartment With En Suite In Shanzu,Apartments For Sale,Other Apartments For Sale,2,,7500000.0,Mombasa,Shanzu,Shanzu,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-shanzu-3820615,True,,,7.5,Apartment/Flat
3820616,Furnished 3 Bed Apartment With En Suite In Shanzu,Apartments For Sale,Other Apartments For Sale,3,,13000000.0,Mombasa,Shanzu,Shanzu,https://www.buyrentkenya.com/listings/furnished-3-bedroom-apartment-for-sale-shanzu-3820616,True,,,13.0,Apartment/Flat
3820614,4 Bed Apartment With En Suite In Loresho,Apartments For Sale,Other Apartments For Sale,4,,66000000.0,Nairobi,Westlands,Loresho,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-loresho-3820614,True,,,66.0,Apartment/Flat
3820611,4 Bed Villa With En Suite In Loresho,Houses For Sale,Villas For Sale,4,,108000000.0,Nairobi,Westlands,Loresho,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3820611,True,,,108.0,House/Townhouse
3820594,4 Bed House With En Suite In Kitisuru,Houses For Sale,Other Houses For Sale,4,,110000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3820594,True,,,110.0,House/Townhouse
3820592,4 Bed House With En Suite In Kitisuru,Houses For Sale,Other Houses For Sale,4,,114000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3820592,True,,,114.0,House/Townhouse
3820591,3.2 Ac Land In Kabete,Land For Sale,Other Land For Sale,0,32.0,85000000.0,Kiambu,Kabete,Kabete,https://www.buyrentkenya.com/listings/32-ac-land-for-sale-kabete-3820591,True,2.972896,28591649.354703292,85.0,Land
3820590,Land In Kitisuru,Land For Sale,Other Land For Sale,0,,85000000.0,Nairobi,Westlands,Kitisuru,https://www.buyrentkenya.com/listings/land-for-sale-kitisuru-3820590,True,,,85.0,Land
3820587,0.12 Ac Residential Land In Kabete,Land For Sale,Residential Land For Sale,0,12.0,3500000.0,Kiambu,Kabete,Kabete,https://www.buyrentkenya.com/listings/012-ac-residential-land-for-sale-kabete-3820587,True,1.114836,3139475.223261538,3.5,Land
3820585,7.9 Ac Land In Redhill,Land For Sale,Other Land For Sale,0,79.0,,Kiambu,Redhill,Redhill,https://www.buyrentkenya.com/listings/79-ac-land-for-sale-red-hill-3820585,False,7.3393369999999996,,,Land
3820586,2 Ac Land In Tigoni,Land For Sale,Other Land For Sale,0,2.0,70000000.0,Kiambu,Limuru,Tigoni,https://www.buyrentkenya.com/listings/2-ac-land-for-sale-tigoni-3820586,True,0.185806,376737026.7913846,70.0,Land
3820583,0.25 Ac Land In Banana,Land For Sale,Other Land For Sale,0,25.0,13000000.0,Kiambu,Muchatha And Banana,Banana,https://www.buyrentkenya.com/listings/025-ac-land-for-sale-banana-3820583,True,2.322575,5597235.826614856,13.0,Land
3820582,0.3 Ac Land In Ruaka,Land For Sale,Other Land For Sale,0,3.0,36000000.0,Kiambu,Ruaka,Ruaka,https://www.buyrentkenya.com/listings/03-ac-land-for-sale-ruaka-3820582,True,0.278709,129166980.614189,36.0,Land
3820580,2.2 Ac Land In Tigoni,Land For Sale,Other Land For Sale,0,22.0,55000000.0,Kiambu,Limuru,Tigoni,https://www.buyrentkenya.com/listings/22-ac-land-for-sale-tigoni-3820580,True,2.043866,26909787.62795604,55.0,Land
3820579,2 Ac Land In Cianda,Land For Sale,Other Land For Sale,0,2.0,46000000.0,Kiambu,Cianda,Cianda,https://www.buyrentkenya.com/listings/2-ac-land-for-sale-cianda-3820579,True,0.185806,247570046.17719558,46.0,Land
3820576,480 M² Warehouse With Backup Generator In Athi River,Commercial Property For Sale,Warehouses For Sale,0,480.0,20700000.0,Machakos,Athi River,Athi River,https://www.buyrentkenya.com/listings/480-m2-warehouse-for-sale-athi-river-area-3820576,True,44.59344,464193.8365822417,20.7,House/Townhouse
3820575,3 Bed Apartment With Gym In Lavington,Apartments For Sale,Other Apartments For Sale,3,180.0,18500000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-3820575,True,16.72254,1106291.269149304,18.5,Apartment/Flat
3820573,2 Bed Apartment With En Suite In Lavington,Apartments For Sale,Other Apartments For Sale,2,110.0,12000000.0,Nairobi,Lavington,Lavington,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3820573,True,10.21933,1174245.278310809,12.0,Apartment/Flat
3820571,3 Bed Apartment With Swimming Pool In Kilimani,Apartments For Sale,Other Apartments For Sale,3,220.0,26000000.0,Nairobi,Kilimani,Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3820571,True,20.43866,1272099.0515033766,26.0,Apartment/Flat
3820569,3 Bed Apartment With En Suite At Green Wood Drive,Apartments For Sale,Other Apartments For Sale,3,3000.0,26500000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3820569,True,278.709,95081.249618778,26.5,Apartment/Flat
3820567,4 Bed Apartment With En Suite In Nyali Area,Apartments For Sale,Other Apartments For Sale,4,,28050000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-nyali-area-3820567,True,,,28.05,Apartment/Flat
3820564,4 Bed Apartment With En Suite In Nyali Area,Apartments For Sale,Other Apartments For Sale,4,,32650000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-nyali-area-3820564,True,,,32.65,Apartment/Flat
3820563,3 Bed Apartment With En Suite At Mt Kenya Road Nyali,Apartments For Sale,Other Apartments For Sale,3,2800.0,25000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3820563,True,260.1284,96106.38438555729,25.0,Apartment/Flat
3820561,3 Bed Apartment With En Suite In Nyali Area,Apartments For Sale,Other Apartments For Sale,3,,26500000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3820561,True,,,26.5,Apartment/Flat
3820559,3 Bed Apartment With En Suite In Nyali Area,Apartments For Sale,Other Apartments For Sale,3,,25000000.0,Mombasa,Nyali,Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-nyali-area-3820559,True,,,25.0,Apartment/Flat
